Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386635,50,,Aggregated,1.800000,0.000000,3000,5800,6900,11000,17000,21000,22000,24000,24000,24000,24000,51,0,3000,5628.7578823565345,172.16369998641312,24393.667500000447,194.11764705882354
1775386636,50,,Aggregated,1.800000,0.000000,3000,5800,6900,11000,17000,21000,22000,24000,24000,24000,24000,51,0,3000,5628.7578823565345,172.16369998641312,24393.667500000447,194.11764705882354
1775386637,50,,Aggregated,2.200000,0.000000,3000,6000,6900,13000,18000,22000,24000,24000,24000,24000,24000,55,0,3000,5835.288930912925,172.16369998641312,24464.522399939597,193.72727272727272
1775386638,50,,Aggregated,2.200000,0.000000,3400,6500,8500,13000,22000,24000,25000,27000,27000,27000,27000,67,0,3400,6728.967838807713,172.16369998641312,26664.653099956922,208.40298507462686
1775386639,50,,Aggregated,2.200000,0.000000,3600,6900,8600,14000,24000,24000,25000,27000,27000,27000,27000,74,0,3400,7002.780000001154,172.16369998641312,26664.653099956922,208.8918918918919
1775386640,50,,Aggregated,3.100000,0.000000,3600,6900,8600,14000,24000,25000,27000,32000,32000,32000,32000,78,0,3400,7124.781503848051,172.16369998641312,32086.95530006662,216.55128205128204
1775386641,50,,Aggregated,3.800000,0.000000,3900,8300,11000,16000,24000,25000,27000,32000,32000,32000,32000,87,0,3900,7639.972408047888,172.16369998641312,32086.95530006662,219.66666666666666
1775386642,50,,Aggregated,3.900000,0.000000,4100,8400,11000,17000,24000,26000,31000,32000,32000,32000,32000,90,0,3900,7832.162275557251,172.16369998641312,32086.95530006662,224.27777777777777
1775386643,50,,Aggregated,3.900000,0.000000,4700,8600,13000,18000,25000,28000,31000,32000,32000,32000,32000,106,0,4600,8501.375815098587,172.16369998641312,32473.799599916674,231.81132075471697
1775386644,50,,Aggregated,4.500000,0.000000,4700,8700,13000,21000,26000,28000,32000,32000,33000,33000,33000,115,0,4700,8780.562117395153,172.16369998641312,33384.47720010299,241.11304347826086
1775386645,50,,Aggregated,4.500000,0.000000,4700,8700,13000,21000,26000,28000,32000,32000,33000,33000,33000,115,0,4700,8780.562117395153,172.16369998641312,33384.47720010299,241.11304347826086
1775386646,50,,Aggregated,6.100000,0.000000,4900,8700,13000,21000,26000,30000,32000,33000,36000,36000,36000,118,0,4700,8912.766000003381,172.16369998641312,35778.71199999936,247.15254237288136
1775386647,50,,Aggregated,6.100000,0.000000,4900,8700,13000,21000,26000,30000,32000,33000,36000,36000,36000,118,0,4700,8912.766000003381,172.16369998641312,35778.71199999936,247.15254237288136
1775386648,50,,Aggregated,6.100000,0.000000,4900,8700,13000,21000,26000,30000,32000,33000,36000,36000,36000,118,0,4700,8912.766000003381,172.16369998641312,35778.71199999936,247.15254237288136
1775386649,50,,Aggregated,6.700000,0.000000,4900,8700,13000,21000,26000,28000,32000,33000,36000,36000,36000,121,0,4900,9015.043595870226,172.16369998641312,35778.71199999936,247.17355371900825
1775386650,50,,Aggregated,6.700000,0.000000,4900,8700,13000,21000,26000,28000,32000,33000,36000,36000,36000,121,0,4900,9015.043595870226,172.16369998641312,35778.71199999936,247.17355371900825
1775386651,50,,Aggregated,6.700000,0.000000,4900,8700,13000,21000,26000,28000,32000,33000,36000,36000,36000,121,0,4900,9015.043595870226,172.16369998641312,35778.71199999936,247.17355371900825
